TimeSeries ID,container/network/sent_bytes_count.cloud_run_revision.ALIGN_RATE.REDUCE_NONE.metric.type="run.googleapis.com/container/network/sent_bytes_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".+60s.configuration_name:ollama-gemma.location:us-central1.project_id:llm-workload-characterization.revision_name:ollama-gemma-00001-qqg.service_name:ollama-gemma.kind:google,container/network/sent_bytes_count.cloud_run_revision.ALIGN_RATE.REDUCE_NONE.metric.type="run.googleapis.com/container/network/sent_bytes_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".+60s.configuration_name:ollama-gemma.location:us-central1.project_id:llm-workload-characterization.revision_name:ollama-gemma-00001-qqg.service_name:ollama-gemma.kind:internet,container/network/sent_bytes_count.cloud_run_revision.ALIGN_RATE.REDUCE_NONE.metric.type="run.googleapis.com/container/network/sent_bytes_count" resource.type="cloud_run_revision" AND resource.labels."location"="us-central1" AND resource.labels."project_id"="llm-workload-characterization" AND resource.labels."service_name"="ollama-gemma".+60s.configuration_name:ollama-gemma.location:us-central1.project_id:llm-workload-characterization.revision_name:ollama-gemma-00001-qqg.service_name:ollama-gemma.kind:private
kind,google,internet,private
revision_name,ollama-gemma-00001-qqg,ollama-gemma-00001-qqg,ollama-gemma-00001-qqg
configuration_name,ollama-gemma,ollama-gemma,ollama-gemma
service_name,ollama-gemma,ollama-gemma,ollama-gemma
project_id,llm-workload-characterization,llm-workload-characterization,llm-workload-characterization
location,us-central1,us-central1,us-central1
Fri May 23 2025 14:03:00 GMT+0300 (GMT+03:00),0,32546.9,0
Fri May 23 2025 14:04:00 GMT+0300 (GMT+03:00),0,30236.466666666667,0
Fri May 23 2025 14:05:00 GMT+0300 (GMT+03:00),0,31092.016666666666,0
Fri May 23 2025 14:06:00 GMT+0300 (GMT+03:00),0,31864.266666666666,0
Fri May 23 2025 14:07:00 GMT+0300 (GMT+03:00),0,27016.716666666667,0
Fri May 23 2025 14:08:00 GMT+0300 (GMT+03:00),0,12600.083333333334,0
Fri May 23 2025 14:09:00 GMT+0300 (GMT+03:00),0,862.0333333333333,0
Fri May 23 2025 14:10:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 14:11:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 14:12:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 14:13:00 GMT+0300 (GMT+03:00),0,2000.3333333333333,0
Fri May 23 2025 14:14:00 GMT+0300 (GMT+03:00),0,29751.966666666667,0
Fri May 23 2025 14:15:00 GMT+0300 (GMT+03:00),0,29939.966666666667,0
Fri May 23 2025 14:16:00 GMT+0300 (GMT+03:00),0,30681.766666666666,0
Fri May 23 2025 14:17:00 GMT+0300 (GMT+03:00),0,31641.25,0
Fri May 23 2025 14:18:00 GMT+0300 (GMT+03:00),0,32283.583333333332,0
Fri May 23 2025 14:19:00 GMT+0300 (GMT+03:00),0,29175.95,0
Fri May 23 2025 14:20:00 GMT+0300 (GMT+03:00),0,31308.433333333334,0
Fri May 23 2025 14:21:00 GMT+0300 (GMT+03:00),0,28561.966666666667,0
Fri May 23 2025 14:22:00 GMT+0300 (GMT+03:00),0,32090.633333333335,0
Fri May 23 2025 14:23:00 GMT+0300 (GMT+03:00),0,31183.75,0
Fri May 23 2025 14:24:00 GMT+0300 (GMT+03:00),0,28587.75,0
Fri May 23 2025 14:25:00 GMT+0300 (GMT+03:00),0,30554.85,0
Fri May 23 2025 14:26:00 GMT+0300 (GMT+03:00),0,27885.05,0
Fri May 23 2025 14:27:00 GMT+0300 (GMT+03:00),0,33332.7,0
Fri May 23 2025 14:28:00 GMT+0300 (GMT+03:00),0,31331.566666666666,0
Fri May 23 2025 14:29:00 GMT+0300 (GMT+03:00),0,30553.6,0
Fri May 23 2025 14:30:00 GMT+0300 (GMT+03:00),0,27391.216666666667,0
Fri May 23 2025 14:31:00 GMT+0300 (GMT+03:00),0,30260.783333333333,0
Fri May 23 2025 14:32:00 GMT+0300 (GMT+03:00),0,31909.416666666668,0
Fri May 23 2025 14:33:00 GMT+0300 (GMT+03:00),0,30436.033333333333,0
Fri May 23 2025 14:34:00 GMT+0300 (GMT+03:00),0,33034.8,0
Fri May 23 2025 14:35:00 GMT+0300 (GMT+03:00),0,26881.1,0
Fri May 23 2025 14:36:00 GMT+0300 (GMT+03:00),0,32134.766666666666,0
Fri May 23 2025 14:37:00 GMT+0300 (GMT+03:00),0,29837.016666666666,0
Fri May 23 2025 14:38:00 GMT+0300 (GMT+03:00),0,28144.133333333335,0
Fri May 23 2025 14:39:00 GMT+0300 (GMT+03:00),0,33576.3,0
Fri May 23 2025 14:40:00 GMT+0300 (GMT+03:00),0,28553.783333333333,0
Fri May 23 2025 14:41:00 GMT+0300 (GMT+03:00),0,29626.966666666667,0
Fri May 23 2025 14:42:00 GMT+0300 (GMT+03:00),0,30083.45,0
Fri May 23 2025 14:43:00 GMT+0300 (GMT+03:00),0,30918.066666666666,0
Fri May 23 2025 14:44:00 GMT+0300 (GMT+03:00),0,32130.866666666665,0
Fri May 23 2025 14:45:00 GMT+0300 (GMT+03:00),0,26979.05,0
Fri May 23 2025 14:46:00 GMT+0300 (GMT+03:00),0,31411.7,0
Fri May 23 2025 14:47:00 GMT+0300 (GMT+03:00),0,30305.766666666666,0
Fri May 23 2025 14:48:00 GMT+0300 (GMT+03:00),0,21327.3,0
Fri May 23 2025 14:49:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 14:50:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 14:51:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 14:52:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 14:53:00 GMT+0300 (GMT+03:00),0,2844.983333333333,0
Fri May 23 2025 14:54:00 GMT+0300 (GMT+03:00),0,27335.233333333334,0
Fri May 23 2025 14:55:00 GMT+0300 (GMT+03:00),0,34143.9,0
Fri May 23 2025 14:56:00 GMT+0300 (GMT+03:00),0,28128.933333333334,0
Fri May 23 2025 14:57:00 GMT+0300 (GMT+03:00),0,31517.5,0
Fri May 23 2025 14:58:00 GMT+0300 (GMT+03:00),0,32358.666666666668,0
Fri May 23 2025 14:59:00 GMT+0300 (GMT+03:00),0,32225.15,0
Fri May 23 2025 15:00:00 GMT+0300 (GMT+03:00),0,32272.266666666666,0
Fri May 23 2025 15:01:00 GMT+0300 (GMT+03:00),0,30209.833333333332,0
Fri May 23 2025 15:02:00 GMT+0300 (GMT+03:00),0,30785.616666666665,0
Fri May 23 2025 15:03:00 GMT+0300 (GMT+03:00),0,31594.9,0
Fri May 23 2025 15:04:00 GMT+0300 (GMT+03:00),0,27677.166666666668,0
Fri May 23 2025 15:05:00 GMT+0300 (GMT+03:00),0,32274.283333333333,0
Fri May 23 2025 15:06:00 GMT+0300 (GMT+03:00),0,32881.15,0
Fri May 23 2025 15:07:00 GMT+0300 (GMT+03:00),0,29724.266666666666,0
Fri May 23 2025 15:08:00 GMT+0300 (GMT+03:00),0,30681.266666666666,0
Fri May 23 2025 15:09:00 GMT+0300 (GMT+03:00),0,29536.116666666665,0
Fri May 23 2025 15:10:00 GMT+0300 (GMT+03:00),0,30786.133333333335,0
Fri May 23 2025 15:11:00 GMT+0300 (GMT+03:00),0,30439.266666666666,0
Fri May 23 2025 15:12:00 GMT+0300 (GMT+03:00),0,31814.766666666666,0
Fri May 23 2025 15:13:00 GMT+0300 (GMT+03:00),0,28994.016666666666,0
Fri May 23 2025 15:14:00 GMT+0300 (GMT+03:00),0,31185.55,0
Fri May 23 2025 15:15:00 GMT+0300 (GMT+03:00),0,29737.983333333334,0
Fri May 23 2025 15:16:00 GMT+0300 (GMT+03:00),0,31501.433333333334,0
Fri May 23 2025 15:17:00 GMT+0300 (GMT+03:00),0,25221.8,0
Fri May 23 2025 15:18:00 GMT+0300 (GMT+03:00),0,32255.466666666667,0
Fri May 23 2025 15:19:00 GMT+0300 (GMT+03:00),0,29374.9,0
Fri May 23 2025 15:20:00 GMT+0300 (GMT+03:00),0,29375.566666666666,0
Fri May 23 2025 15:21:00 GMT+0300 (GMT+03:00),0,30424.416666666668,0
Fri May 23 2025 15:22:00 GMT+0300 (GMT+03:00),0,30434.783333333333,0
Fri May 23 2025 15:23:00 GMT+0300 (GMT+03:00),0,32246.083333333332,0
Fri May 23 2025 15:24:00 GMT+0300 (GMT+03:00),0,30442.666666666668,0
Fri May 23 2025 15:25:00 GMT+0300 (GMT+03:00),0,27564.15,0
Fri May 23 2025 15:26:00 GMT+0300 (GMT+03:00),0,31015.8,0
Fri May 23 2025 15:27:00 GMT+0300 (GMT+03:00),0,31721.3,0
Fri May 23 2025 15:28:00 GMT+0300 (GMT+03:00),0,25531.4,0
Fri May 23 2025 15:29:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 15:30:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 15:31:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 15:32:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 15:33:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 15:34:00 GMT+0300 (GMT+03:00),0,28894.933333333334,0
Fri May 23 2025 15:35:00 GMT+0300 (GMT+03:00),0,30915.966666666667,0
Fri May 23 2025 15:36:00 GMT+0300 (GMT+03:00),0,34194.933333333334,0
Fri May 23 2025 15:37:00 GMT+0300 (GMT+03:00),0,29916.2,0
Fri May 23 2025 15:38:00 GMT+0300 (GMT+03:00),0,31781.666666666668,0
Fri May 23 2025 15:39:00 GMT+0300 (GMT+03:00),0,30695.85,0
Fri May 23 2025 15:40:00 GMT+0300 (GMT+03:00),0,28762.95,0
Fri May 23 2025 15:41:00 GMT+0300 (GMT+03:00),0,29858.966666666667,0
Fri May 23 2025 15:42:00 GMT+0300 (GMT+03:00),0,29871.733333333334,0
Fri May 23 2025 15:43:00 GMT+0300 (GMT+03:00),0,31374.866666666665,0
Fri May 23 2025 15:44:00 GMT+0300 (GMT+03:00),0,31330.716666666667,0
Fri May 23 2025 15:45:00 GMT+0300 (GMT+03:00),0,23916.816666666666,0
Fri May 23 2025 15:46:00 GMT+0300 (GMT+03:00),0,31553.766666666666,0
Fri May 23 2025 15:47:00 GMT+0300 (GMT+03:00),0,30932.533333333333,0
Fri May 23 2025 15:48:00 GMT+0300 (GMT+03:00),0,32092.35,0
Fri May 23 2025 15:49:00 GMT+0300 (GMT+03:00),0,31519.983333333334,0
Fri May 23 2025 15:50:00 GMT+0300 (GMT+03:00),0,27782.25,0
Fri May 23 2025 15:51:00 GMT+0300 (GMT+03:00),0,27597.25,0
Fri May 23 2025 15:52:00 GMT+0300 (GMT+03:00),0,30128.816666666666,0
Fri May 23 2025 15:53:00 GMT+0300 (GMT+03:00),0,34044.316666666666,0
Fri May 23 2025 15:54:00 GMT+0300 (GMT+03:00),0,29972.183333333334,0
Fri May 23 2025 15:55:00 GMT+0300 (GMT+03:00),0,26437.5,0
Fri May 23 2025 15:56:00 GMT+0300 (GMT+03:00),0,24987.316666666666,0
Fri May 23 2025 15:57:00 GMT+0300 (GMT+03:00),0,33149.13333333333,0
Fri May 23 2025 15:58:00 GMT+0300 (GMT+03:00),0,30075.683333333334,0
Fri May 23 2025 15:59:00 GMT+0300 (GMT+03:00),0,33712.833333333336,0
Fri May 23 2025 16:00:00 GMT+0300 (GMT+03:00),0,23987.85,0
Fri May 23 2025 16:01:00 GMT+0300 (GMT+03:00),0,30963.95,0
Fri May 23 2025 16:02:00 GMT+0300 (GMT+03:00),0,31251.6,0
Fri May 23 2025 16:03:00 GMT+0300 (GMT+03:00),0,28965.533333333333,0
Fri May 23 2025 16:04:00 GMT+0300 (GMT+03:00),0,33217.71666666667,0
Fri May 23 2025 16:05:00 GMT+0300 (GMT+03:00),0,26915.5,0
Fri May 23 2025 16:06:00 GMT+0300 (GMT+03:00),0,26276.333333333332,0
Fri May 23 2025 16:07:00 GMT+0300 (GMT+03:00),0,32444.35,0
Fri May 23 2025 16:08:00 GMT+0300 (GMT+03:00),0,21375.666666666668,0
Fri May 23 2025 16:09:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 16:10:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 16:11:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 16:12:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 16:13:00 GMT+0300 (GMT+03:00),0,1633.6166666666666,0
Fri May 23 2025 16:14:00 GMT+0300 (GMT+03:00),0,27549.233333333334,0
Fri May 23 2025 16:15:00 GMT+0300 (GMT+03:00),0,33882.8,0
Fri May 23 2025 16:16:00 GMT+0300 (GMT+03:00),0,27759.433333333334,0
Fri May 23 2025 16:17:00 GMT+0300 (GMT+03:00),0,34661.3,0
Fri May 23 2025 16:18:00 GMT+0300 (GMT+03:00),0,33130.21666666667,0
Fri May 23 2025 16:19:00 GMT+0300 (GMT+03:00),0,28572.35,0
Fri May 23 2025 16:20:00 GMT+0300 (GMT+03:00),0,31312.683333333334,0
Fri May 23 2025 16:21:00 GMT+0300 (GMT+03:00),0,30116.416666666668,0
Fri May 23 2025 16:22:00 GMT+0300 (GMT+03:00),0,32379.816666666666,0
Fri May 23 2025 16:23:00 GMT+0300 (GMT+03:00),0,31225.5,0
Fri May 23 2025 16:24:00 GMT+0300 (GMT+03:00),0,26694.666666666668,0
Fri May 23 2025 16:25:00 GMT+0300 (GMT+03:00),0,30398.466666666667,0
Fri May 23 2025 16:26:00 GMT+0300 (GMT+03:00),0,32010.533333333333,0
Fri May 23 2025 16:27:00 GMT+0300 (GMT+03:00),0,31151.266666666666,0
Fri May 23 2025 16:28:00 GMT+0300 (GMT+03:00),0,32536.383333333335,0
Fri May 23 2025 16:29:00 GMT+0300 (GMT+03:00),0,27590.45,0
Fri May 23 2025 16:30:00 GMT+0300 (GMT+03:00),0,29653.383333333335,0
Fri May 23 2025 16:31:00 GMT+0300 (GMT+03:00),0,31368.233333333334,0
Fri May 23 2025 16:32:00 GMT+0300 (GMT+03:00),0,30351.416666666668,0
Fri May 23 2025 16:33:00 GMT+0300 (GMT+03:00),0,30389.95,0
Fri May 23 2025 16:34:00 GMT+0300 (GMT+03:00),0,27780.95,0
Fri May 23 2025 16:35:00 GMT+0300 (GMT+03:00),0,31439.733333333334,0
Fri May 23 2025 16:36:00 GMT+0300 (GMT+03:00),0,31280,0
Fri May 23 2025 16:37:00 GMT+0300 (GMT+03:00),0,30415.816666666666,0
Fri May 23 2025 16:38:00 GMT+0300 (GMT+03:00),0,32944.4,0
Fri May 23 2025 16:39:00 GMT+0300 (GMT+03:00),0,25238.183333333334,0
Fri May 23 2025 16:40:00 GMT+0300 (GMT+03:00),0,30983.15,0
Fri May 23 2025 16:41:00 GMT+0300 (GMT+03:00),0,29364.15,0
Fri May 23 2025 16:42:00 GMT+0300 (GMT+03:00),0,30666.2,0
Fri May 23 2025 16:43:00 GMT+0300 (GMT+03:00),0,32176.116666666665,0
Fri May 23 2025 16:44:00 GMT+0300 (GMT+03:00),0,27650.083333333332,0
Fri May 23 2025 16:45:00 GMT+0300 (GMT+03:00),0,26632.233333333334,0
Fri May 23 2025 16:46:00 GMT+0300 (GMT+03:00),0,30666.25,0
Fri May 23 2025 16:47:00 GMT+0300 (GMT+03:00),0,31307.35,0
Fri May 23 2025 16:48:00 GMT+0300 (GMT+03:00),0,13887.016666666666,0
Fri May 23 2025 16:49:00 GMT+0300 (GMT+03:00),0,3536.4333333333334,0
Fri May 23 2025 16:50:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 16:51:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 16:52:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 16:53:00 GMT+0300 (GMT+03:00),0,1698.1333333333334,0
Fri May 23 2025 16:54:00 GMT+0300 (GMT+03:00),0,26191.533333333333,0
Fri May 23 2025 16:55:00 GMT+0300 (GMT+03:00),0,30738.466666666667,0
Fri May 23 2025 16:56:00 GMT+0300 (GMT+03:00),0,31507.35,0
Fri May 23 2025 16:57:00 GMT+0300 (GMT+03:00),0,34202.316666666666,0
Fri May 23 2025 16:58:00 GMT+0300 (GMT+03:00),0,33235.13333333333,0
Fri May 23 2025 16:59:00 GMT+0300 (GMT+03:00),0,30185.1,0
Fri May 23 2025 17:00:00 GMT+0300 (GMT+03:00),0,28556.583333333332,0
Fri May 23 2025 17:01:00 GMT+0300 (GMT+03:00),0,24863.366666666665,0
Fri May 23 2025 17:02:00 GMT+0300 (GMT+03:00),0,35708.15,0
Fri May 23 2025 17:03:00 GMT+0300 (GMT+03:00),0,30137.483333333334,0
Fri May 23 2025 17:04:00 GMT+0300 (GMT+03:00),0,30434.216666666667,0
Fri May 23 2025 17:05:00 GMT+0300 (GMT+03:00),0,26435.533333333333,0
Fri May 23 2025 17:06:00 GMT+0300 (GMT+03:00),0,26730.666666666668,0
Fri May 23 2025 17:07:00 GMT+0300 (GMT+03:00),0,29994.516666666666,0
Fri May 23 2025 17:08:00 GMT+0300 (GMT+03:00),0,30241.55,0
Fri May 23 2025 17:09:00 GMT+0300 (GMT+03:00),0,32612.766666666666,0
Fri May 23 2025 17:10:00 GMT+0300 (GMT+03:00),0,28026.116666666665,0
Fri May 23 2025 17:11:00 GMT+0300 (GMT+03:00),0,25575.45,0
Fri May 23 2025 17:12:00 GMT+0300 (GMT+03:00),0,30020.5,0
Fri May 23 2025 17:13:00 GMT+0300 (GMT+03:00),0,31223.25,0
Fri May 23 2025 17:14:00 GMT+0300 (GMT+03:00),0,33064.5,0
Fri May 23 2025 17:15:00 GMT+0300 (GMT+03:00),0,28378.2,0
Fri May 23 2025 17:16:00 GMT+0300 (GMT+03:00),0,26531.016666666666,0
Fri May 23 2025 17:17:00 GMT+0300 (GMT+03:00),0,28468.683333333334,0
Fri May 23 2025 17:18:00 GMT+0300 (GMT+03:00),0,32936.03333333333,0
Fri May 23 2025 17:19:00 GMT+0300 (GMT+03:00),0,32525.133333333335,0
Fri May 23 2025 17:20:00 GMT+0300 (GMT+03:00),0,28084.666666666668,0
Fri May 23 2025 17:21:00 GMT+0300 (GMT+03:00),0,26460.233333333334,0
Fri May 23 2025 17:22:00 GMT+0300 (GMT+03:00),0,29574.05,0
Fri May 23 2025 17:23:00 GMT+0300 (GMT+03:00),0,31622.7,0
Fri May 23 2025 17:24:00 GMT+0300 (GMT+03:00),0,31305.216666666667,0
Fri May 23 2025 17:25:00 GMT+0300 (GMT+03:00),0,28391.05,0
Fri May 23 2025 17:26:00 GMT+0300 (GMT+03:00),0,26744.816666666666,0
Fri May 23 2025 17:27:00 GMT+0300 (GMT+03:00),0,28277.316666666666,0
Fri May 23 2025 17:28:00 GMT+0300 (GMT+03:00),0,21428.433333333334,0
Fri May 23 2025 17:29:00 GMT+0300 (GMT+03:00),0,1615.7333333333333,0
Fri May 23 2025 17:30:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 17:31:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 17:32:00 GMT+0300 (GMT+03:00),0,0,0
Fri May 23 2025 17:33:00 GMT+0300 (GMT+03:00),0,5202.9,0
Fri May 23 2025 17:34:00 GMT+0300 (GMT+03:00),0,26187.85,0
Fri May 23 2025 17:35:00 GMT+0300 (GMT+03:00),0,29348.816666666666,0
Fri May 23 2025 17:36:00 GMT+0300 (GMT+03:00),0,32431.55,0
Fri May 23 2025 17:37:00 GMT+0300 (GMT+03:00),0,33392.63333333333,0
Fri May 23 2025 17:38:00 GMT+0300 (GMT+03:00),0,29353.116666666665,0
Fri May 23 2025 17:39:00 GMT+0300 (GMT+03:00),0,32816.4,0
